Participant,List,Item,Verb,Whether,KnowledgeState,Score,Factivity,Slifting,Counts,Freq,Frequency
34,2,6,miff,-1.734406935,noknowledge,6,0.875,-0.909537068,4,7.01E-09,-8.154084308
34,2,7,reason,-2.207119569,noknowledge,2,0.6375,1.652070529,2480,4.35E-06,-5.361692619
34,2,8,surprise,-2.524555336,noknowledge,6,0.95,-2.616726992,5041,8.84E-06,-5.053627602
35,2,1,advise,0.249841811,knowledge,3,0.7625,0.117502867,4228,7.41E-06,-5.130009321
35,2,2,astound,-1.523618421,knowledge,5,0.9625,-0.887445086,92,1.61E-07,-6.792356472
35,2,3,contend,-2.261010869,knowledge,2,0.55,3.801002039,4932,8.65E-06,-5.063121232
35,2,4,disturb,-1.656653495,knowledge,2,0.9,-6.315727186,2161,3.79E-06,-5.421489533
35,2,5,gloat,-1.792123917,noknowledge,5,0.775,-0.19719639,234,4.10E-07,-6.386928442
35,2,6,miff,-1.734406935,noknowledge,6,0.875,-0.909537068,4,7.01E-09,-8.154084308
35,2,7,reason,-2.207119569,noknowledge,3,0.6375,1.652070529,2480,4.35E-06,-5.361692619
35,2,8,surprise,-2.524555336,noknowledge,4,0.95,-2.616726992,5041,8.84E-06,-5.053627602
36,2,1,advise,0.249841811,noknowledge,4,0.7625,0.117502867,4228,7.41E-06,-5.130009321
36,2,2,astound,-1.523618421,noknowledge,6,0.9625,-0.887445086,92,1.61E-07,-6.792356472
36,2,3,contend,-2.261010869,noknowledge,4,0.55,3.801002039,4932,8.65E-06,-5.063121232
36,2,4,disturb,-1.656653495,noknowledge,7,0.9,-6.315727186,2161,3.79E-06,-5.421489533
36,2,5,gloat,-1.792123917,knowledge,3,0.775,-0.19719639,234,4.10E-07,-6.386928442
36,2,6,miff,-1.734406935,knowledge,7,0.875,-0.909537068,4,7.01E-09,-8.154084308
36,2,7,reason,-2.207119569,knowledge,7,0.6375,1.652070529,2480,4.35E-06,-5.361692619
36,2,8,surprise,-2.524555336,knowledge,7,0.95,-2.616726992,5041,8.84E-06,-5.053627602
37,2,1,advise,0.249841811,noknowledge,4,0.7625,0.117502867,4228,7.41E-06,-5.130009321
37,2,2,astound,-1.523618421,noknowledge,6,0.9625,-0.887445086,92,1.61E-07,-6.792356472
37,2,3,contend,-2.261010869,noknowledge,6,0.55,3.801002039,4932,8.65E-06,-5.063121232
37,2,4,disturb,-1.656653495,noknowledge,5,0.9,-6.315727186,2161,3.79E-06,-5.421489533
37,2,5,gloat,-1.792123917,knowledge,4,0.775,-0.19719639,234,4.10E-07,-6.386928442
37,2,6,miff,-1.734406935,knowledge,4,0.875,-0.909537068,4,7.01E-09,-8.154084308
37,2,7,reason,-2.207119569,knowledge,6,0.6375,1.652070529,2480,4.35E-06,-5.361692619
37,2,8,surprise,-2.524555336,knowledge,7,0.95,-2.616726992,5041,8.84E-06,-5.053627602
38,2,1,advise,0.249841811,noknowledge,6,0.7625,0.117502867,4228,7.41E-06,-5.130009321
38,2,2,astound,-1.523618421,noknowledge,3,0.9625,-0.887445086,92,1.61E-07,-6.792356472
38,2,3,contend,-2.261010869,noknowledge,4,0.55,3.801002039,4932,8.65E-06,-5.063121232
38,2,4,disturb,-1.656653495,noknowledge,5,0.9,-6.315727186,2161,3.79E-06,-5.421489533
38,2,5,gloat,-1.792123917,knowledge,4,0.775,-0.19719639,234,4.10E-07,-6.386928442
38,2,6,miff,-1.734406935,knowledge,7,0.875,-0.909537068,4,7.01E-09,-8.154084308
38,2,7,reason,-2.207119569,knowledge,5,0.6375,1.652070529,2480,4.35E-06,-5.361692619
38,2,8,surprise,-2.524555336,knowledge,6,0.95,-2.616726992,5041,8.84E-06,-5.053627602
39,2,1,advise,0.249841811,noknowledge,7,0.7625,0.117502867,4228,7.41E-06,-5.130009321
39,2,2,astound,-1.523618421,noknowledge,2,0.9625,-0.887445086,92,1.61E-07,-6.792356472
39,2,3,contend,-2.261010869,noknowledge,1,0.55,3.801002039,4932,8.65E-06,-5.063121232
39,2,4,disturb,-1.656653495,noknowledge,1,0.9,-6.315727186,2161,3.79E-06,-5.421489533
39,2,5,gloat,-1.792123917,knowledge,1,0.775,-0.19719639,234,4.10E-07,-6.386928442
39,2,6,miff,-1.734406935,knowledge,4,0.875,-0.909537068,4,7.01E-09,-8.154084308
39,2,7,reason,-2.207119569,knowledge,2,0.6375,1.652070529,2480,4.35E-06,-5.361692619
39,2,8,surprise,-2.524555336,knowledge,6,0.95,-2.616726992,5041,8.84E-06,-5.053627602
40,2,1,advise,0.249841811,noknowledge,7,0.7625,0.117502867,4228,7.41E-06,-5.130009321
40,2,2,astound,-1.523618421,noknowledge,6,0.9625,-0.887445086,92,1.61E-07,-6.792356472
40,2,3,contend,-2.261010869,noknowledge,3,0.55,3.801002039,4932,8.65E-06,-5.063121232
40,2,4,disturb,-1.656653495,noknowledge,6,0.9,-6.315727186,2161,3.79E-06,-5.421489533
40,2,5,gloat,-1.792123917,knowledge,1,0.775,-0.19719639,234,4.10E-07,-6.386928442
40,2,6,miff,-1.734406935,knowledge,7,0.875,-0.909537068,4,7.01E-09,-8.154084308
40,2,7,reason,-2.207119569,knowledge,3,0.6375,1.652070529,2480,4.35E-06,-5.361692619
40,2,8,surprise,-2.524555336,knowledge,2,0.95,-2.616726992,5041,8.84E-06,-5.053627602
41,3,1,affirm,1.278833891,knowledge,2,0.7125,2.240308859,1792,3.14E-06,-5.502806294
41,3,2,attest,-0.281727264,knowledge,3,0.6875,2.004936471,1415,2.48E-06,-5.60538786
41,3,3,contest,-1.184049348,knowledge,1,0.6375,1.318303675,12429,2.18E-05,-4.661708112
41,3,4,dupe,0.842689934,knowledge,2,0.425,-3.588020796,238,4.17E-07,-6.379567343
41,3,5,gratify,-2.307061454,noknowledge,4,0.85,-1.057101359,140,2.45E-07,-6.610016264
41,3,6,mortify,-3.114934832,noknowledge,5,0.9,-6.254871153,26,4.56E-08,-7.341170952
41,3,7,reassure,0.028817031,noknowledge,3,0.65,1.408910385,2393,4.20E-06,-5.377201601
41,3,8,suspect,-2.670764407,noknowledge,6,0.5625,5.645631988,11166,1.96E-05,-4.708246676
42,3,1,affirm,1.278833891,knowledge,1,0.7125,2.240308859,1792,3.14E-06,-5.502806294
42,3,2,attest,-0.281727264,knowledge,2,0.6875,2.004936471,1415,2.48E-06,-5.60538786
42,3,3,contest,-1.184049348,knowledge,2,0.6375,1.318303675,12429,2.18E-05,-4.661708112
42,3,4,dupe,0.842689934,knowledge,1,0.425,-3.588020796,238,4.17E-07,-6.379567343
42,3,5,gratify,-2.307061454,noknowledge,1,0.85,-1.057101359,140,2.45E-07,-6.610016264
42,3,6,mortify,-3.114934832,noknowledge,6,0.9,-6.254871153,26,4.56E-08,-7.341170952
42,3,7,reassure,0.028817031,noknowledge,2,0.65,1.408910385,2393,4.20E-06,-5.377201601
42,3,8,suspect,-2.670764407,noknowledge,6,0.5625,5.645631988,11166,1.96E-05,-4.708246676
43,3,1,affirm,1.278833891,knowledge,6,0.7125,2.240308859,1792,3.14E-06,-5.502806294
43,3,2,attest,-0.281727264,knowledge,3,0.6875,2.004936471,1415,2.48E-06,-5.60538786
43,3,3,contest,-1.184049348,knowledge,1,0.6375,1.318303675,12429,2.18E-05,-4.661708112
43,3,4,dupe,0.842689934,knowledge,2,0.425,-3.588020796,238,4.17E-07,-6.379567343
43,3,5,gratify,-2.307061454,noknowledge,5,0.85,-1.057101359,140,2.45E-07,-6.610016264
43,3,6,mortify,-3.114934832,noknowledge,2,0.9,-6.254871153,26,4.56E-08,-7.341170952
43,3,7,reassure,0.028817031,noknowledge,6,0.65,1.408910385,2393,4.20E-06,-5.377201601
43,3,8,suspect,-2.670764407,noknowledge,7,0.5625,5.645631988,11166,1.96E-05,-4.708246676
44,3,1,affirm,1.278833891,knowledge,5,0.7125,2.240308859,1792,3.14E-06,-5.502806294
44,3,2,attest,-0.281727264,knowledge,2,0.6875,2.004936471,1415,2.48E-06,-5.60538786
44,3,3,contest,-1.184049348,knowledge,3,0.6375,1.318303675,12429,2.18E-05,-4.661708112
44,3,4,dupe,0.842689934,knowledge,5,0.425,-3.588020796,238,4.17E-07,-6.379567343
44,3,5,gratify,-2.307061454,noknowledge,4,0.85,-1.057101359,140,2.45E-07,-6.610016264
44,3,6,mortify,-3.114934832,noknowledge,6,0.9,-6.254871153,26,4.56E-08,-7.341170952
44,3,7,reassure,0.028817031,noknowledge,5,0.65,1.408910385,2393,4.20E-06,-5.377201601
44,3,8,suspect,-2.670764407,noknowledge,6,0.5625,5.645631988,11166,1.96E-05,-4.708246676
45,3,1,affirm,1.278833891,knowledge,3,0.7125,2.240308859,1792,3.14E-06,-5.502806294
45,3,2,attest,-0.281727264,knowledge,4,0.6875,2.004936471,1415,2.48E-06,-5.60538786
45,3,3,contest,-1.184049348,knowledge,1,0.6375,1.318303675,12429,2.18E-05,-4.661708112
45,3,4,dupe,0.842689934,knowledge,3,0.425,-3.588020796,238,4.17E-07,-6.379567343
45,3,5,gratify,-2.307061454,noknowledge,2,0.85,-1.057101359,140,2.45E-07,-6.610016264
45,3,6,mortify,-3.114934832,noknowledge,7,0.9,-6.254871153,26,4.56E-08,-7.341170952
45,3,7,reassure,0.028817031,noknowledge,3,0.65,1.408910385,2393,4.20E-06,-5.377201601
45,3,8,suspect,-2.670764407,noknowledge,7,0.5625,5.645631988,11166,1.96E-05,-4.708246676
46,3,1,affirm,1.278833891,noknowledge,7,0.7125,2.240308859,1792,3.14E-06,-5.502806294
46,3,2,attest,-0.281727264,noknowledge,7,0.6875,2.004936471,1415,2.48E-06,-5.60538786
46,3,3,contest,-1.184049348,noknowledge,3,0.6375,1.318303675,12429,2.18E-05,-4.661708112
46,3,4,dupe,0.842689934,noknowledge,6,0.425,-3.588020796,238,4.17E-07,-6.379567343
46,3,5,gratify,-2.307061454,knowledge,2,0.85,-1.057101359,140,2.45E-07,-6.610016264
46,3,6,mortify,-3.114934832,knowledge,7,0.9,-6.254871153,26,4.56E-08,-7.341170952
46,3,7,reassure,0.028817031,knowledge,7,0.65,1.408910385,2393,4.20E-06,-5.377201601
46,3,8,suspect,-2.670764407,knowledge,7,0.5625,5.645631988,11166,1.96E-05,-4.708246676
47,3,1,affirm,1.278833891,noknowledge,6,0.7125,2.240308859,1792,3.14E-06,-5.502806294
47,3,2,attest,-0.281727264,noknowledge,7,0.6875,2.004936471,1415,2.48E-06,-5.60538786
47,3,3,contest,-1.184049348,noknowledge,3,0.6375,1.318303675,12429,2.18E-05,-4.661708112
47,3,4,dupe,0.842689934,noknowledge,5,0.425,-3.588020796,238,4.17E-07,-6.379567343
47,3,5,gratify,-2.307061454,knowledge,4,0.85,-1.057101359,140,2.45E-07,-6.610016264
47,3,6,mortify,-3.114934832,knowledge,6,0.9,-6.254871153,26,4.56E-08,-7.341170952
47,3,7,reassure,0.028817031,knowledge,6,0.65,1.408910385,2393,4.20E-06,-5.377201601
47,3,8,suspect,-2.670764407,knowledge,6,0.5625,5.645631988,11166,1.96E-05,-4.708246676
48,3,1,affirm,1.278833891,noknowledge,7,0.7125,2.240308859,1792,3.14E-06,-5.502806294
48,3,2,attest,-0.281727264,noknowledge,6,0.6875,2.004936471,1415,2.48E-06,-5.60538786
48,3,3,contest,-1.184049348,noknowledge,2,0.6375,1.318303675,12429,2.18E-05,-4.661708112
48,3,4,dupe,0.842689934,noknowledge,2,0.425,-3.588020796,238,4.17E-07,-6.379567343
48,3,5,gratify,-2.307061454,knowledge,4,0.85,-1.057101359,140,2.45E-07,-6.610016264
48,3,6,mortify,-3.114934832,knowledge,6,0.9,-6.254871153,26,4.56E-08,-7.341170952
48,3,7,reassure,0.028817031,knowledge,5,0.65,1.408910385,2393,4.20E-06,-5.377201601
48,3,8,suspect,-2.670764407,knowledge,7,0.5625,5.645631988,11166,1.96E-05,-4.708246676
49,3,1,affirm,1.278833891,noknowledge,2,0.7125,2.240308859,1792,3.14E-06,-5.502806294
49,3,2,attest,-0.281727264,noknowledge,5,0.6875,2.004936471,1415,2.48E-06,-5.60538786
49,3,3,contest,-1.184049348,noknowledge,1,0.6375,1.318303675,12429,2.18E-05,-4.661708112
49,3,4,dupe,0.842689934,noknowledge,1,0.425,-3.588020796,238,4.17E-07,-6.379567343
49,3,5,gratify,-2.307061454,knowledge,2,0.85,-1.057101359,140,2.45E-07,-6.610016264
49,3,6,mortify,-3.114934832,knowledge,5,0.9,-6.254871153,26,4.56E-08,-7.341170952
49,3,7,reassure,0.028817031,knowledge,3,0.65,1.408910385,2393,4.20E-06,-5.377201601
49,3,8,suspect,-2.670764407,knowledge,5,0.5625,5.645631988,11166,1.96E-05,-4.708246676
50,3,1,affirm,1.278833891,noknowledge,5,0.7125,2.240308859,1792,3.14E-06,-5.502806294
50,3,2,attest,-0.281727264,noknowledge,7,0.6875,2.004936471,1415,2.48E-06,-5.60538786
50,3,3,contest,-1.184049348,noknowledge,4,0.6375,1.318303675,12429,2.18E-05,-4.661708112
50,3,4,dupe,0.842689934,noknowledge,4,0.425,-3.588020796,238,4.17E-07,-6.379567343
50,3,5,gratify,-2.307061454,knowledge,3,0.85,-1.057101359,140,2.45E-07,-6.610016264
50,3,6,mortify,-3.114934832,knowledge,5,0.9,-6.254871153,26,4.56E-08,-7.341170952
50,3,7,reassure,0.028817031,knowledge,6,0.65,1.408910385,2393,4.20E-06,-5.377201601
50,3,8,suspect,-2.670764407,knowledge,6,0.5625,5.645631988,11166,1.96E-05,-4.708246676
51,4,1,aggravate,-1.341158716,knowledge,2,0.925,-5.712462095,479,8.40E-07,-6.075808786
51,4,2,babble,-2.280196823,knowledge,2,0.725,0.302984328,593,1.04E-06,-5.983089606
51,4,3,convey,-2.320232945,knowledge,6,0.775,1.610583396,5494,9.63E-06,-5.016255645
51,4,4,elate,-0.838212087,knowledge,5,0.925,0.061826355,13,2.28E-08,-7.642200947
51,4,5,guess,-3.096630482,noknowledge,5,0.575,2.724760275,53913,9.45E-05,-4.024450801
51,4,6,mystify,-2.378301081,noknowledge,1,0.8375,-0.197901272,55,9.64E-08,-7.01578161
51,4,7,recall,-1.282255384,noknowledge,7,0.6875,4.521253747,15199,2.66E-05,-4.574329285
51,4,8,swear,-1.916227411,noknowledge,5,0.625,5.471974926,5899,1.03E-05,-4.985365904
52,4,1,aggravate,-1.341158716,knowledge,3,0.925,-5.712462095,479,8.40E-07,-6.075808786
52,4,2,babble,-2.280196823,knowledge,3,0.725,0.302984328,593,1.04E-06,-5.983089606
52,4,3,convey,-2.320232945,knowledge,5,0.775,1.610583396,5494,9.63E-06,-5.016255645
52,4,4,elate,-0.838212087,knowledge,3,0.925,0.061826355,13,2.28E-08,-7.642200947
52,4,5,guess,-3.096630482,noknowledge,7,0.575,2.724760275,53913,9.45E-05,-4.024450801
52,4,6,mystify,-2.378301081,noknowledge,5,0.8375,-0.197901272,55,9.64E-08,-7.01578161
52,4,7,recall,-1.282255384,noknowledge,7,0.6875,4.521253747,15199,2.66E-05,-4.574329285
52,4,8,swear,-1.916227411,noknowledge,7,0.625,5.471974926,5899,1.03E-05,-4.985365904
53,4,1,aggravate,-1.341158716,knowledge,5,0.925,-5.712462095,479,8.40E-07,-6.075808786
53,4,2,babble,-2.280196823,knowledge,3,0.725,0.302984328,593,1.04E-06,-5.983089606
53,4,3,convey,-2.320232945,knowledge,4,0.775,1.610583396,5494,9.63E-06,-5.016255645
53,4,4,elate,-0.838212087,knowledge,2,0.925,0.061826355,13,2.28E-08,-7.642200947
53,4,5,guess,-3.096630482,noknowledge,7,0.575,2.724760275,53913,9.45E-05,-4.024450801
53,4,6,mystify,-2.378301081,noknowledge,3,0.8375,-0.197901272,55,9.64E-08,-7.01578161
53,4,7,recall,-1.282255384,noknowledge,6,0.6875,4.521253747,15199,2.66E-05,-4.574329285
53,4,8,swear,-1.916227411,noknowledge,5,0.625,5.471974926,5899,1.03E-05,-4.985365904
54,4,1,aggravate,-1.341158716,knowledge,1,0.925,-5.712462095,479,8.40E-07,-6.075808786
54,4,2,babble,-2.280196823,knowledge,1,0.725,0.302984328,593,1.04E-06,-5.983089606
54,4,3,convey,-2.320232945,knowledge,3,0.775,1.610583396,5494,9.63E-06,-5.016255645
54,4,4,elate,-0.838212087,knowledge,3,0.925,0.061826355,13,2.28E-08,-7.642200947
54,4,5,guess,-3.096630482,noknowledge,3,0.575,2.724760275,53913,9.45E-05,-4.024450801
54,4,6,mystify,-2.378301081,noknowledge,1,0.8375,-0.197901272,55,9.64E-08,-7.01578161
54,4,7,recall,-1.282255384,noknowledge,4,0.6875,4.521253747,15199,2.66E-05,-4.574329285
54,4,8,swear,-1.916227411,noknowledge,5,0.625,5.471974926,5899,1.03E-05,-4.985365904
55,4,1,aggravate,-1.341158716,knowledge,4,0.925,-5.712462095,479,8.40E-07,-6.075808786
55,4,2,babble,-2.280196823,knowledge,4,0.725,0.302984328,593,1.04E-06,-5.983089606
55,4,3,convey,-2.320232945,knowledge,3,0.775,1.610583396,5494,9.63E-06,-5.016255645
55,4,4,elate,-0.838212087,knowledge,4,0.925,0.061826355,13,2.28E-08,-7.642200947
55,4,5,guess,-3.096630482,noknowledge,6,0.575,2.724760275,53913,9.45E-05,-4.024450801
55,4,6,mystify,-2.378301081,noknowledge,5,0.8375,-0.197901272,55,9.64E-08,-7.01578161
55,4,7,recall,-1.282255384,noknowledge,4,0.6875,4.521253747,15199,2.66E-05,-4.574329285
55,4,8,swear,-1.916227411,noknowledge,5,0.625,5.471974926,5899,1.03E-05,-4.985365904
56,4,1,aggravate,-1.341158716,noknowledge,3,0.925,-5.712462095,479,8.40E-07,-6.075808786
56,4,2,babble,-2.280196823,noknowledge,2,0.725,0.302984328,593,1.04E-06,-5.983089606
56,4,3,convey,-2.320232945,noknowledge,2,0.775,1.610583396,5494,9.63E-06,-5.016255645
56,4,4,elate,-0.838212087,noknowledge,6,0.925,0.061826355,13,2.28E-08,-7.642200947
56,4,5,guess,-3.096630482,knowledge,4,0.575,2.724760275,53913,9.45E-05,-4.024450801
56,4,6,mystify,-2.378301081,knowledge,5,0.8375,-0.197901272,55,9.64E-08,-7.01578161
56,4,7,recall,-1.282255384,knowledge,5,0.6875,4.521253747,15199,2.66E-05,-4.574329285
56,4,8,swear,-1.916227411,knowledge,6,0.625,5.471974926,5899,1.03E-05,-4.985365904
57,4,1,aggravate,-1.341158716,noknowledge,6,0.925,-5.712462095,479,8.40E-07,-6.075808786
57,4,2,babble,-2.280196823,noknowledge,5,0.725,0.302984328,593,1.04E-06,-5.983089606
57,4,3,convey,-2.320232945,noknowledge,6,0.775,1.610583396,5494,9.63E-06,-5.016255645
57,4,4,elate,-0.838212087,noknowledge,5,0.925,0.061826355,13,2.28E-08,-7.642200947
57,4,5,guess,-3.096630482,knowledge,6,0.575,2.724760275,53913,9.45E-05,-4.024450801
57,4,6,mystify,-2.378301081,knowledge,5,0.8375,-0.197901272,55,9.64E-08,-7.01578161
57,4,7,recall,-1.282255384,knowledge,5,0.6875,4.521253747,15199,2.66E-05,-4.574329285
57,4,8,swear,-1.916227411,knowledge,6,0.625,5.471974926,5899,1.03E-05,-4.985365904
58,4,1,aggravate,-1.341158716,noknowledge,4,0.925,-5.712462095,479,8.40E-07,-6.075808786
58,4,2,babble,-2.280196823,noknowledge,3,0.725,0.302984328,593,1.04E-06,-5.983089606
58,4,3,convey,-2.320232945,noknowledge,2,0.775,1.610583396,5494,9.63E-06,-5.016255645
58,4,4,elate,-0.838212087,noknowledge,3,0.925,0.061826355,13,2.28E-08,-7.642200947
58,4,5,guess,-3.096630482,knowledge,7,0.575,2.724760275,53913,9.45E-05,-4.024450801
58,4,6,mystify,-2.378301081,knowledge,7,0.8375,-0.197901272,55,9.64E-08,-7.01578161
58,4,7,recall,-1.282255384,knowledge,7,0.6875,4.521253747,15199,2.66E-05,-4.574329285
58,4,8,swear,-1.916227411,knowledge,7,0.625,5.471974926,5899,1.03E-05,-4.985365904
59,4,1,aggravate,-1.341158716,noknowledge,5,0.925,-5.712462095,479,8.40E-07,-6.075808786
59,4,2,babble,-2.280196823,noknowledge,3,0.725,0.302984328,593,1.04E-06,-5.983089606
59,4,3,convey,-2.320232945,noknowledge,3,0.775,1.610583396,5494,9.63E-06,-5.016255645
59,4,4,elate,-0.838212087,noknowledge,6,0.925,0.061826355,13,2.28E-08,-7.642200947
59,4,5,guess,-3.096630482,knowledge,7,0.575,2.724760275,53913,9.45E-05,-4.024450801
59,4,6,mystify,-2.378301081,knowledge,4,0.8375,-0.197901272,55,9.64E-08,-7.01578161
59,4,7,recall,-1.282255384,knowledge,7,0.6875,4.521253747,15199,2.66E-05,-4.574329285
59,4,8,swear,-1.916227411,knowledge,7,0.625,5.471974926,5899,1.03E-05,-4.985365904
60,4,1,aggravate,-1.341158716,noknowledge,3,0.925,-5.712462095,479,8.40E-07,-6.075808786
60,4,2,babble,-2.280196823,noknowledge,3,0.725,0.302984328,593,1.04E-06,-5.983089606
60,4,3,convey,-2.320232945,noknowledge,2,0.775,1.610583396,5494,9.63E-06,-5.016255645
60,4,4,elate,-0.838212087,noknowledge,4,0.925,0.061826355,13,2.28E-08,-7.642200947
60,4,5,guess,-3.096630482,knowledge,7,0.575,2.724760275,53913,9.45E-05,-4.024450801
60,4,6,mystify,-2.378301081,knowledge,5,0.8375,-0.197901272,55,9.64E-08,-7.01578161
60,4,7,recall,-1.282255384,knowledge,5,0.6875,4.521253747,15199,2.66E-05,-4.574329285
60,4,8,swear,-1.916227411,knowledge,7,0.625,5.471974926,5899,1.03E-05,-4.985365904
61,5,1,agitate,-1.650582951,knowledge,2,0.8875,-3.83229793,232,4.07E-07,-6.390656315
61,5,2,baffle,-1.939580676,knowledge,6,0.9125,-2.451242364,273,4.79E-07,-6.319981653
61,5,3,convince,1.064392262,knowledge,3,0.5875,-1.619491001,11312,1.98E-05,-4.702604903
61,5,4,embarrass,-1.649707159,knowledge,2,0.9625,-3.010810651,1677,2.94E-06,-5.531611237
61,5,5,hate,-2.568124769,noknowledge,2,0.9,-2.141730596,20336,3.57E-05,-4.447878767
61,5,6,nonplus,-3.519578509,noknowledge,3,0.7125,-5.232649965,2,3.51E-09,-8.455114304
61,5,7,reckon,-1.19419313,noknowledge,5,0.525,3.825618501,1600,2.81E-06,-5.552024317
61,5,8,tantalize,-2.499695535,noknowledge,3,0.775,0.381741921,106,1.86E-07,-6.730838435
62,5,1,agitate,-1.650582951,knowledge,3,0.8875,-3.83229793,232,4.07E-07,-6.390656315
62,5,2,baffle,-1.939580676,knowledge,6,0.9125,-2.451242364,273,4.79E-07,-6.319981653
62,5,3,convince,1.064392262,knowledge,4,0.5875,-1.619491001,11312,1.98E-05,-4.702604903
62,5,4,embarrass,-1.649707159,knowledge,3,0.9625,-3.010810651,1677,2.94E-06,-5.531611237
62,5,5,hate,-2.568124769,noknowledge,3,0.9,-2.141730596,20336,3.57E-05,-4.447878767
62,5,6,nonplus,-3.519578509,noknowledge,2,0.7125,-5.232649965,2,3.51E-09,-8.455114304
62,5,7,reckon,-1.19419313,noknowledge,7,0.525,3.825618501,1600,2.81E-06,-5.552024317
62,5,8,tantalize,-2.499695535,noknowledge,2,0.775,0.381741921,106,1.86E-07,-6.730838435
63,5,1,agitate,-1.650582951,knowledge,1,0.8875,-3.83229793,232,4.07E-07,-6.390656315
63,5,2,baffle,-1.939580676,knowledge,5,0.9125,-2.451242364,273,4.79E-07,-6.319981653
63,5,3,convince,1.064392262,knowledge,5,0.5875,-1.619491001,11312,1.98E-05,-4.702604903
63,5,4,embarrass,-1.649707159,knowledge,2,0.9625,-3.010810651,1677,2.94E-06,-5.531611237
63,5,5,hate,-2.568124769,noknowledge,4,0.9,-2.141730596,20336,3.57E-05,-4.447878767
63,5,6,nonplus,-3.519578509,noknowledge,5,0.7125,-5.232649965,2,3.51E-09,-8.455114304
63,5,7,reckon,-1.19419313,noknowledge,6,0.525,3.825618501,1600,2.81E-06,-5.552024317
63,5,8,tantalize,-2.499695535,noknowledge,3,0.775,0.381741921,106,1.86E-07,-6.730838435
64,5,1,agitate,-1.650582951,knowledge,1,0.8875,-3.83229793,232,4.07E-07,-6.390656315
64,5,2,baffle,-1.939580676,knowledge,3,0.9125,-2.451242364,273,4.79E-07,-6.319981653
64,5,3,convince,1.064392262,knowledge,4,0.5875,-1.619491001,11312,1.98E-05,-4.702604903
64,5,4,embarrass,-1.649707159,knowledge,2,0.9625,-3.010810651,1677,2.94E-06,-5.531611237
64,5,5,hate,-2.568124769,noknowledge,2,0.9,-2.141730596,20336,3.57E-05,-4.447878767
64,5,6,nonplus,-3.519578509,noknowledge,4,0.7125,-5.232649965,2,3.51E-09,-8.455114304
64,5,7,reckon,-1.19419313,noknowledge,3,0.525,3.825618501,1600,2.81E-06,-5.552024317
64,5,8,tantalize,-2.499695535,noknowledge,2,0.775,0.381741921,106,1.86E-07,-6.730838435
65,5,1,agitate,-1.650582951,knowledge,1,0.8875,-3.83229793,232,4.07E-07,-6.390656315
65,5,2,baffle,-1.939580676,knowledge,4,0.9125,-2.451242364,273,4.79E-07,-6.319981653
65,5,3,convince,1.064392262,knowledge,6,0.5875,-1.619491001,11312,1.98E-05,-4.702604903
65,5,4,embarrass,-1.649707159,knowledge,1,0.9625,-3.010810651,1677,2.94E-06,-5.531611237
65,5,5,hate,-2.568124769,noknowledge,2,0.9,-2.141730596,20336,3.57E-05,-4.447878767
65,5,6,nonplus,-3.519578509,noknowledge,6,0.7125,-5.232649965,2,3.51E-09,-8.455114304
65,5,7,reckon,-1.19419313,noknowledge,5,0.525,3.825618501,1600,2.81E-06,-5.552024317
